Location,Address,Period,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Wind Speed,Cloud Cover,Relative Humidity,,Disease
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2007,39.1,24.8,30.6,39.3,0,24.1,18.5,46.81,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2007,35.3,23.6,29.1,33.9,8,24.1,11.6,47.15,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2007,37.4,23.2,29.1,35.9,0.4,20.5,28.3,46.28,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2007,35.1,23.2,29.8,33.9,0,25.9,18,41.69,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2007,40.7,22.9,29.9,39.3,2,22.3,32.6,41.68,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2007,33.7,26.1,29.8,39.3,0,24.1,40.5,68.89,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2007,34.2,26,30.1,40.7,0.3,20.5,41.2,68.04,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2007,34.1,20.6,30.3,40.7,0.1,27.7,41.5,67.68,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2007,34.6,25.1,29.9,42.3,17.5,33.5,60.2,69.51,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2007,34.1,25.9,30.5,42.5,5.9,33.5,67.1,73.39,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2007,33.3,25.1,29.5,42.3,45.2,33.5,72.2,77.39,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2007,34.1,22.9,27.6,42.3,374.43,33.5,90.8,86.37,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2007,31.1,22.7,27,37.9,566.41,37.1,91.1,84.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2007,30.1,24.4,27.6,35.2,252.5,33.5,94.8,73.86,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2007,31.1,23.7,28,36.7,26.27,33.5,90.5,77.62,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2007,31.1,23.7,28.2,36.7,28,38.9,78.4,75.97,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2007,32.1,22.4,27.8,38,166.17,25.9,82.9,80.3,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2007,30.1,22.4,26.8,36.3,307.48,37.1,92,85.28,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2007,31.1,22.9,27.6,37.9,140.36,38.9,85.8,80.05,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2007,30.1,22.9,27.8,36.3,38.79,35.3,83.1,78.24,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2007,31.1,23.9,28,37.9,52.9,24.1,73.3,78.95,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2007,30.1,23,27,36.3,152.69,25.9,88.9,85.25,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2007,31.1,23,27.5,36.7,73.86,25.9,82.3,81.78,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2007,31.1,21.7,28.6,37.9,58.5,18.4,55.2,74.91,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2007,31.4,22.7,26.9,36.3,214.45,22.3,87.7,84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2007,31.4,23,27.6,37.9,118.44,27.7,77.9,82.8,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2007,32.4,21.2,28.5,39.3,0,18.4,45.8,73.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2007,36.1,23.7,29.3,42.1,3,16.6,49.3,67.95,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2007,36.1,22.1,29.2,37.1,0,22.3,25.6,51.15,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2007,36.1,22.1,29.4,37.5,0,18.4,33.4,45.49,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2007,35.1,18.4,28.6,40.7,13,14.8,48.9,68.43,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2007,35.1,23.7,29.2,40.7,0.8,18.4,20.2,68.83,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2007,34.1,19.7,28.1,37.1,0,18.4,16.5,50.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2007,34.1,14.2,26.6,32.5,0,18.4,1.6,40.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2007,34.1,13.9,26.7,33.7,0,18.4,33.4,48.63,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2007,33.1,13.9,26,32,0,24.1,40.8,52.14,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2007,33.1,18.2,25.5,34.3,0,20.5,18.5,61.45,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2007,36.1,15.4,28,38.2,0,18.4,29.4,51.45,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2007,34.1,13.7,25.3,36.6,0,24.1,9.8,55.34,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2007,31.1,17.1,24.2,31.9,0,14.8,3.7,62.22,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2008,33.1,15.9,24.3,31.5,0,24.1,1.9,54.51,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2008,34.1,13.9,25.3,34.6,0,18.4,18.8,56.17,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2008,35.1,12.6,25.7,34.8,0,22.3,4.6,56.37,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2008,29.7,9.4,21.9,28.2,0,24.1,12.7,50.72,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2008,30.9,9.2,22.4,28.8,0,22.3,11,53.08,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2008,28.4,12.1,19.9,27.5,0,27.7,5.8,53.28,,FALSE
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2008,34.1,13.1,25.8,33.1,0,22.3,10.1,48.43,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2008,33.4,16.4,25.4,31.1,0,20.5,2.6,58.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2008,37.1,17.2,27.6,35.2,0,20.5,0,39.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2008,37.1,19.2,27.7,35.9,0,20.5,2.5,53.69,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2008,35.7,18.1,27.8,38.2,0,18.4,27.3,60.8,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2008,35.5,22.5,28.4,35.9,23.5,22.3,26.9,59.82,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2008,34.2,23.4,28,35,0,29.5,28.5,62.87,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2008,33.2,21.1,27.1,34.3,0,27.7,22.1,58.21,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2008,37.1,24,30.2,38.1,0,25.9,19.7,50.53,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2008,35.9,24.2,29.7,36.1,0,22.3,6.8,52.97,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2008,39.4,22.1,31,39.4,0,25.9,19.5,52.3,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2008,36.2,25.4,29.6,40.7,0,24.1,35.5,65.36,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2008,34.1,26,29.7,37.9,0,25.9,39,66.18,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2008,33.7,26,30,39.4,0,27.7,38.9,65.27,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2008,34.5,25.9,30.8,40.7,3,25.9,41.2,66.68,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2008,34.9,24.7,31.3,40.7,0,24.1,41.2,65.66,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2008,35.1,22.7,28.9,40.7,358.66,22.3,67.5,75.07,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2008,31.1,23.9,27.3,39.3,243.54,35.3,92.6,84.93,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2008,31.1,26.9,29.2,39.3,10.4,31.3,84,76.97,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2008,31.1,22.4,28.1,37.9,66.05,27.7,73.9,81.33,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2008,30.1,22.9,27.6,37.6,270.79,29.5,82.9,83.08,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2008,31.1,23.2,28,39.3,59.48,35.3,84.4,80.74,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2008,30.4,24.2,28.1,37.6,24.2,25.9,68.5,80.89,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2008,30.3,22.2,26.8,37.6,300.41,27.7,81.9,85.39,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2008,30.1,22.7,26.8,36.3,242.67,31.3,81.8,85.72,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2008,30.1,21.4,26.4,36.3,351.28,29.5,94,86.82,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2008,29.1,21.9,26.2,34.7,213.85,33.5,95.5,87.99,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2008,30.1,20.4,26.8,33.7,23.9,22.3,75.3,80.19,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2008,31.1,22.6,27.7,35.6,45.32,20.5,72.6,78.5,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2008,31.1,22.2,27.6,37.9,86.14,22.3,77.9,83.09,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2008,30.1,23.4,26.6,36.3,152.34,31.3,92,86.63,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2008,29.1,22.7,26.5,33.7,192.93,25.2,86.5,84.59,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2008,31.1,19.9,27.3,34.7,0,18.4,38,73.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Sep) 2008,31.4,21.6,27.2,37.9,8.26,20.5,40.1,74.72,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2008,35.1,21.7,28.4,40.8,37,22.3,59.1,73.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2008,37.1,22.7,30.7,40.8,0,18.4,19.5,51.96,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2008,36.1,19.7,29.5,36.6,0,20.5,18.9,42.42,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2008,35.1,15.4,28.1,36.2,0,20.5,3.8,59.22,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2008,35.1,16.7,28.1,37.4,0,24.1,0,52.25,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2008,35.1,14.7,27.6,34.8,0,18.4,15,51.06,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2008,35.1,18.2,29.1,39.6,0.3,20.5,34.6,62.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2008,35.1,13.4,27.6,35.9,0.1,20.5,36,49.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2008,35.1,14.2,28.1,39.3,22,18.4,29.6,61.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2008,34.1,14.1,26.8,35,0,16.6,18.3,60.32,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2008,35.1,16.9,27.3,34.8,0,20.5,53.7,53.17,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2008,33.1,11.2,25.7,33.6,0,20.5,15.5,54.56,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2008,31.7,10.4,23.4,30.1,0,16.6,0,56.94,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2009,32.1,16.1,24.7,30.9,0,18.4,0.6,62.38,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2009,32.1,15.2,24.3,33.1,0,18.4,7.7,59.75,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2009,33.1,16.2,26.4,33.1,0,22.3,10.5,54.64,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2009,35.1,15.2,27.2,34.4,0,22.3,16.2,47.85,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2009,33.7,18.7,25.7,32.5,0,22.3,19.7,52.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2009,32.7,16.9,25,32,0,22.3,0,54.49,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2009,32.2,12.4,24.8,31,0,22.3,2.4,55.21,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2009,36.1,19.2,28,35.2,0,20.5,5.3,45.93,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2009,37.1,15.7,28.4,37,0,25.9,1.3,50.61,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2009,36.5,16.1,28.6,38.2,0,22.3,1.9,51.44,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2009,37.1,18.1,29,38.7,2,22.3,25.5,52.2,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2009,36.2,21.9,28.4,36.9,0,27.7,12.5,58.45,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2009,37.1,13.2,28.9,39.4,0,27.7,12.8,59.95,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2009,40.1,23,30.8,45.5,0,24.1,33.7,63.65,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2009,40.1,21.6,31.2,40.7,0.4,27.7,16.4,45.96,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2009,37.4,25.3,29.9,39.3,0,27.7,31.8,63.55,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2009,39.4,23,30,40.7,0,29.5,34.7,61.2,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2009,40.2,21.4,30.1,42.3,0,29.5,26,68.79,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2009,39.1,21.4,30.1,40.7,0,27.7,17.7,64.65,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2009,34.7,25.8,29.9,39.4,0,29.5,39,67.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2009,34.4,27.4,30.3,39.9,1,25.9,52.7,69.74,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2009,35.7,26.7,30.2,39.4,0,25.9,44.3,66.2,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2009,34.1,25.2,30.8,40.8,72,25.9,50.9,69.2,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2009,33.8,27.3,30.6,40.7,0,25.9,47.5,66.8,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2009,34.1,25.4,30.4,40.7,45.1,29.5,56.7,69.73,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2009,34.1,23.7,27.6,40.7,182.46,25.9,77.1,81.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2009,31.7,23.4,26.9,37.9,263.63,29.5,90.2,87.74,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2009,30.1,23.6,26.9,39,167.57,24.1,88.5,88.48,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2009,31.1,22.1,27.3,39.3,425.18,33.5,89.6,86.86,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2009,30.1,23,27.2,37.6,169.22,31.3,92.4,86.35,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2009,30.1,23,27.9,37.6,17.62,29.5,82.5,83.38,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2009,30.1,26.1,28.1,37.6,7.9,31.3,78.4,80.99,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2009,31.1,23.2,27.9,37.9,19.42,24.1,69.4,81.22,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2009,32.1,22.1,27.8,40.8,314.1,22.3,84.7,82.88,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2009,30.1,22.7,27.2,37.6,116.7,27.7,75.6,85.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2009,30.2,22.4,26.8,39,280.6,22.3,84.1,88.02,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2009,31.1,21.6,27.5,37.9,16.3,25.9,79.5,83.93,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2009,32.7,22.4,28.5,42.5,22.35,24.1,46.9,78.01,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2009,32.3,23,28.3,42.5,66.38,22.3,62.1,82.03,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2009,33.1,21.2,28.4,44.3,76.96,24.1,77.3,83.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2009,32.1,18.1,27,38,150.13,27.7,55.3,83.16,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2009,35.1,19.7,29.2,40.8,27,18.4,48.3,67.84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2009,36.1,19.4,29.2,38.2,0,22.3,15.9,53.76,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2009,37.1,14.2,29,36.2,0,22.3,1.3,44.09,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2009,36.1,13.2,29.7,38.7,0,25.9,15.5,42.97,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2009,32.1,22.1,26.1,36.3,115.94,22.3,75.6,79.82,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 47 (Nov) 2009,32.1,21.3,26.8,36.7,22.9,16.6,31.4,74.1,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 48 (Nov) 2009,34.1,16.2,27.1,35.9,0,16.6,20.1,65.76,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 49 (Dec) 2009,32.1,16.2,26,32.5,0,16.6,15.2,61.71,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 50 (Dec) 2009,33.1,20.1,26.9,34.3,0,18.4,3.4,59.84,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 51 (Dec) 2009,33.1,15.7,26.8,34.1,0.3,18.4,14.1,63.68,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 52 (Dec) 2009,34.1,16.2,25.7,33.7,0,20.5,13.4,51.6,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 1 (Dec) 2009,31.1,13.7,23.9,29.7,0,20.5,25.9,51.72,,Blast
"Karjat, MH, India","Karjat, MH, India",Week 1 (Jan) 2010,33.1,16.9,26.7,33.5,0.1,18.4,21.8,57.98,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 2 (Jan) 2010,33.1,12.4,25.6,32.5,0,20.5,13.8,56.91,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 3 (Jan) 2010,33.1,17.4,26,33.5,0,22.3,19.8,54.58,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 4 (Jan) 2010,33.1,11.7,25.8,31.8,0,22.3,5.3,50.26,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 5 (Jan) 2010,33.1,11.4,26,31.7,0,20.5,16.5,44.19,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 6 (Feb) 2010,34.1,15.7,26.1,33,0,22.3,9.7,57.6,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 7 (Feb) 2010,31.8,16.4,25.2,32.1,0,25.9,15.6,61.65,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 8 (Feb) 2010,32.2,16.1,26.4,32,0,22.3,35.4,48.24,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 9 (Feb) 2010,37.1,13.1,26.9,35.9,0,24.1,13.3,53.48,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 10 (Mar) 2010,34.5,21.1,27.3,37.1,0,24.1,20.7,61.37,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 11 (Mar) 2010,37.1,20.6,29.3,37.9,32,22.3,26.2,52.77,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 12 (Mar) 2010,37.7,19.7,28.5,40.8,0,25.9,27.8,66,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 13 (Mar) 2010,37.9,22.6,28.5,35.7,0,25.9,4.8,60.71,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 14 (Apr) 2010,38.1,22.9,29,41.5,0,25.9,17.1,59.11,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 15 (Apr) 2010,39.7,18.9,30.6,39.9,0,22.3,43.2,45.93,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 16 (Apr) 2010,40.2,21.2,30.2,42.3,0,24.1,23,64.25,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 17 (Apr) 2010,36.7,25.4,30.7,45.5,0,25.9,25.7,64.5,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 18 (Apr) 2010,37.1,25.1,31.1,45.5,2.49,24.1,23.3,64.44,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 19 (May) 2010,39.7,26.3,31.1,46.9,0.6,25.9,28.7,66.43,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 20 (May) 2010,39.9,27,30.8,44,0,24.1,28.6,67,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 21 (May) 2010,37.1,27.5,31.1,44.8,0,24.1,45.7,71.24,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 22 (May) 2010,36.2,27.5,31.2,42.3,0,24.1,42.4,68.45,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 23 (Jun) 2010,34.1,25.1,31,42.3,101.6,29.5,50.4,68.83,,False Smut
"Karjat, MH, India","Karjat, MH, India",Week 24 (Jun) 2010,33.8,22.7,29.4,42.3,149.86,24.1,81.6,75.74,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 25 (Jun) 2010,33.1,22.4,28,42.3,219.3,27.7,89.2,84.01,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 26 (Jun) 2010,31.4,22.1,27.7,40.8,266.96,22.3,82.6,85.21,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 27 (Jul) 2010,32.1,22.4,27.8,40.8,223,25.9,89,85.97,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 28 (Jul) 2010,31.1,23,27,39.3,314.47,27.7,89.2,87.86,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 29 (Jul) 2010,31.1,23.4,28,39.3,187.4,24.1,83.3,84.01,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 30 (Jul) 2010,30.1,23,26.8,37.6,349.98,27.7,94.2,88.91,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 31 (Jul) 2010,31.1,22.7,26.6,39.3,245.05,31.3,94.1,89.23,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 32 (Aug) 2010,30.1,22.9,27.6,37.6,122.86,25.9,87.9,84.7,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 33 (Aug) 2010,30.1,22.6,27.4,37.6,62.4,29.5,78.7,84.78,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 34 (Aug) 2010,29.2,23.4,26.3,35.8,431.63,22.3,91.6,90.55,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 35 (Aug) 2010,31.1,22.4,27.3,39.3,175.68,27.7,86.1,88.29,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 36 (Sep) 2010,30.1,22.2,26.8,37.6,291.43,29.5,85.3,87.3,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 37 (Sep) 2010,31.1,22.9,27.1,36.7,99.37,24.1,80.7,85.16,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 38 (Sep) 2010,30.5,24.3,27.6,37.6,112.5,24.1,73.4,82.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 39 (Sep) 2010,33.1,21.7,28.6,42.3,27.5,22.3,59.2,79.67,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 40 (Oct) 2010,36.1,23.9,29.8,44,48.4,20.5,55.1,70.17,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 41 (Oct) 2010,33.1,20.7,29.1,44,138.01,22.3,49.5,76.37,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 42 (Oct) 2010,31.3,21.7,27.6,39.3,59.7,24.1,64.9,77.4,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 43 (Oct) 2010,31.1,23,27.8,40.8,38.81,22.3,70.9,83.42,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 44 (Oct) 2010,35.1,18.7,28.7,39.4,0,20.5,29.3,65.79,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 45 (Nov) 2010,34.1,21.1,28.4,38,16.3,20.5,36.1,61.81,,Stem Rot
"Karjat, MH, India","Karjat, MH, India",Week 46 (Nov) 2010,33.1,20.7,28.2,39.4,13.89,27.7,61.8,72.18,,Stem Rot
